,showInProfile,allowDataAccess,showByline,showShareOptions,showTabs,showToolbar,showWatermark,warnDataAccess,id,ownerId,firstPublishDate,lastPublishDate,createdAt,lastUpdateDate,size,description,luid,permalink,revision,title,workbookRepoUrl,extractInfo,viewCount,defaultViewName,defaultViewRepoUrl,defaultViewLuid,authorProfileName,authorDisplayName,externalLink,numberOfFavorites,attributions,error.message,error.id,getDate
51,True,True,False,True,False,True,True,False,11189536.0,775932.0,1674104190623.0,1674127781960.0,1674104190628.0,1674127782370.0,358293.0,WoW2023week03: Calculating Year-on-Year Percentage Chance,cce29a40-f638-4519-a3a6-da6c206fb687,,1.2,WoW2023week03: Calculating Year-on-Year Percentage Change,WoW2023week03CalculatingYear-on-YearPercentageChance,,95.0,db,WoW2023week03CalculatingYear-on-YearPercentageChance/sheets/db,078b6ee0-f10f-4f3c-b2f7-9853626ff820,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Erica Hughes', 'authorProfileName': 'erica.hughes', 'attributionUrl': 'https://public.tableau.com/app/profile/erica.hughes/viz/WOW-1-Year-on-year/Dashboard1', 'workbookName': '#WOW2023 Week 3', 'workbookRepoUrl': 'WOW-1-Year-on-year', 'workbookViewName': 'Dashboard1'}]",,,2025/10/13 10:59:26
52,True,True,False,True,False,True,True,False,11184808.0,775932.0,1674047600275.0,1674114671489.0,1674047600280.0,1674114672559.0,35900.0,MoM2023week03: Migration Paterns Trend,0c1e1263-0ebb-47c3-ac8e-882cfe0b1298,,1.2,MoM2023week03: Migration Paterns Trend,MoM2023week03MigrationPaternsTrend,,132.0,DB,MoM2023week03MigrationPaternsTrend/sheets/DB,455352fd-789a-4789-9621-8241d86262e8,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
53,True,True,False,True,False,True,True,False,11139280.0,775932.0,1673433835212.0,1673433835212.0,1673433835217.0,1673433835660.0,354103.0,WoW2023week02: Can you visualize orders?,56da760c-c6fa-4f64-a07b-99a981e798c3,,1.0,WoW2023week02: Can you visualize orders?,WoW2023week02Canyouvisualizeorders,,73.0,DB,WoW2023week02Canyouvisualizeorders/sheets/DB,6cd7b8ff-81db-4c05-89a2-471de98aa312,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
54,True,True,False,True,False,True,True,False,11095125.0,775932.0,1672810045437.0,1672810356866.0,1672810045441.0,1672810805954.0,237070.0,"WoW2023week01: Can you use Image Role & Dynamic Zone Visibility?
#WOW2023",da2aff83-838b-4a5b-91ee-b34b470626e8,,1.1,WoW2023w01: Can you use Image Role & Dynamic Zone Visibility?,WoW2023week01CanyouuseImageRoleDynamicZoneVisibility,,83.0,DB,WoW2023week01CanyouuseImageRoleDynamicZoneVisibility/sheets/DB,7ca3ee70-3e2a-4ae1-af2e-31073f76b545,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Lorna Brown', 'authorProfileName': 'lorna.eden', 'attributionUrl': 'https://public.tableau.com/app/profile/lorna.eden/viz/WOW2023W1/WOW2023W1', 'workbookName': '#WOW2023 W1', 'workbookRepoUrl': 'WOW2023W1', 'workbookViewName': 'WOW2023W1'}]",,,2025/10/13 10:59:26
55,True,True,False,True,False,True,True,False,11094454.0,775932.0,1672798719385.0,1672799581181.0,1672798719391.0,1672810841543.0,51479.0,"Day1: Perfect loop / Infinite loop / endless GIFs
Animation does not work well in Tableau Public.
https://genuary.art/
#genuary
#genuary2023
#genuary1

",0ef803c8-8523-418d-855a-cddd43037ce3,,1.2,Genuary2023Day1: Perfect loop / Infinite loop / endless GIFs,Day1PerfectloopInfiniteloopendlessGIFs,,182.0,Day1,Day1PerfectloopInfiniteloopendlessGIFs/sheets/Day1,7498da05-1942-49ac-bcf0-d6a0e1f2ba56,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
56,True,True,False,True,False,True,True,False,11094207.0,775932.0,1672793813939.0,1672794414348.0,1672793813945.0,1672794414807.0,9331.0,Happy New Year 2023,055a3533-f95f-42e9-91d2-0ca6ff2c6c97,,1.2,Happy New Year 2023,HappyNewYear2023,,210.0,HNY,HappyNewYear2023/sheets/HNY,9b980b71-8b37-4d82-abea-2f146dd9a36e,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
57,True,True,False,True,False,True,True,False,11091090.0,775932.0,1672755939592.0,1672756194009.0,1672755939596.0,1672810790202.0,32670.0,"MoM2023week01: How Do We Reduce Greenhouse Gasses?
#MakeoverMonday",1ff1fe3a-68d3-4821-8c0d-ed5025390cd3,,1.3,MoM2023w01: How Do We Reduce Greenhouse Gasses?,MoM2023week01HowDoWeReduceGrennhouseGasses,,221.0,DB,MoM2023week01HowDoWeReduceGrennhouseGasses/sheets/DB,29c128c8-b163-4655-a49c-048bc4e3262b,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
58,True,True,False,True,False,True,True,False,11064212.0,775932.0,1672214257544.0,1672214981921.0,1672214257550.0,1672214982796.0,238745.0,MoM2022w52: Relationships with Coworkers Becoming Shallower?,cc37d221-79f2-422e-95ea-bac02708d7b2,,1.2,MoM2022w52: Relationships with Coworkers Becoming Shallower?,MoM2022w52RelationshipswithCoworkersBecomingShallower,,44.0,Dashbaord,MoM2022w52RelationshipswithCoworkersBecomingShallower/sheets/Dashbaord,85cbe9d0-18d3-4350-aece-ddbdd04deea1,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
59,True,True,False,True,False,True,True,False,11064157.0,775932.0,1672213237015.0,1672214187711.0,1672213237018.0,1672214188365.0,74452.0,MoM2022w52: Spending on Gifts for Coworkers has declined,ca403a2d-54f3-4b17-9c3e-67ff7ad27a11,,1.5,MoM2022w52: Spending on Gifts for Coworkers has declined,MoM2022w52SpendingonGiftsforCoworkershasdeclined,,133.0,Dashbaord,MoM2022w52SpendingonGiftsforCoworkershasdeclined/sheets/Dashbaord,c71caf20-5055-4b9c-94eb-97c849c465d0,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
60,True,True,False,True,False,True,True,False,11063488.0,775932.0,1672202087796.0,1672202087796.0,1672202087801.0,1672202219132.0,406313.0,WoW2022week52: Can you create a waffle chart?,4c8a56c8-7d3a-4384-95d5-985031edc58e,,1.0,WoW2022week52: Can you create a waffle chart?,WoW2022week52Canyoucreateawafflechart,,93.0,DB,WoW2022week52Canyoucreateawafflechart/sheets/DB,5b318c04-605b-419e-9f97-2bd3a54939da,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Kyle Yetter', 'authorProfileName': 'kyle.yetter', 'attributionUrl': 'https://public.tableau.com/app/profile/kyle.yetter/viz/WOW2022Week52Canyoucreateawafflechart/Waffle', 'workbookName': '#WOW2022 Week 52: Can you create a waffle chart?', 'workbookRepoUrl': 'WOW2022Week52Canyoucreateawafflechart', 'workbookViewName': 'Waffle'}]",,,2025/10/13 10:59:26
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We failed to process the request,e5221ecea1d688fbfe86df473a6df555 CoFKJPZi,2025/10/13 10:59:26
62,True,True,False,True,False,True,True,False,10863721.0,775932.0,1669649513365.0,1669649785269.0,1669649513373.0,1669649785686.0,10356.0,ディメンションとメジャー、連続と不連続の違い,53b3a7c4-88de-4328-9281-0104e797dad3,,1.1,ディメンションとメジャー、連続と不連続の違い,_16696495133680,,330.0,ディメンションとメジャー/連続と不連続の違いについて,_16696495133680/sheets/sheet0,dfecd344-3141-4758-a55f-feabbcb09495,yuta1985,Yuta Sakai,,11.0,[],,,2025/10/13 10:59:26
63,True,True,False,True,False,True,True,False,10821859.0,775932.0,1669125618430.0,1669125799047.0,1669125618435.0,1669125800640.0,53111.0,MoM2022w47: Railroad Infrastructure Quality Ranking,b7010fbe-7953-49f0-9304-6a8d7ef77599,,1.2,MoM2022w47: Railroad Infrastructure Quality Ranking,MoM2022w47RailroadInfrastructureQualityRanking,,121.0,Dashboard,MoM2022w47RailroadInfrastructureQualityRanking/sheets/Dashboard,09a0eb0f-c65c-4eab-b00d-80ba4d34eca5,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
64,True,True,False,True,False,True,True,False,10763409.0,775932.0,1668521796910.0,1668521796910.0,1668521796915.0,1668522100620.0,1668009.0,WoW2022w45,1af5170b-783e-4d2a-b0b1-49166ae41589,,1.0,WoW2022w45: Average Patient Waittimes,WoW2022w45,,91.0,DB,WoW2022w45/sheets/DB,55e3e1ba-dda7-4146-8bad-5a36a0e294b6,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Erica Hughes', 'authorProfileName': 'erica.hughes', 'attributionUrl': 'https://public.tableau.com/app/profile/erica.hughes/viz/WOW2022W45/Dashboard1', 'workbookName': '#WOW2022 W45', 'workbookRepoUrl': 'WOW2022W45', 'workbookViewName': 'Dashboard1'}]",,,2025/10/13 10:59:26
65,True,True,False,True,False,True,True,False,10753872.0,775932.0,1668439159806.0,1668439159806.0,1668439159811.0,1668439160585.0,21115.0,MoM2022w46: Change of Price of Drug,b50ebbe6-3807-467f-ab0f-43cc87635ddd,,1.0,MoM2022w46: Change of Price of Drug,MoM2022w46ChangeofPriceofDrug,,108.0,DB,MoM2022w46ChangeofPriceofDrug/sheets/DB,2617cc98-813e-4281-8497-22486072630e,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
66,True,True,False,True,True,True,True,False,10753354.0,775932.0,1668435224191.0,1668476536927.0,1668435224195.0,1668523545966.0,490923.0,"第7回KTUG - 神戸市のODでWS - データの解説
#KTUG7",6930e6ec-e4ff-4379-a10b-254d9f9643b8,,1.1,第7回KTUG - 神戸市のODでWS - データの解説,7KTUG-ODWS-,,749.0,表紙,7KTUG-ODWS-/sheets/sheet0,e62aa9d9-1fe5-4d16-8878-c17b81f6be69,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
67,True,True,False,True,False,True,True,False,10725498.0,775932.0,1668090248580.0,1668091971029.0,1668090248584.0,1668091971758.0,26731.0,MoM2022w45: Who do we spend time with across our lifetime?,47d5e122-9b5f-4c59-bb3e-c47fbe7cdac7,,1.4,MoM2022w45: Who do we spend time with across our lifetime?,MoM2022w45Whodowespendtimewithacrossourlifetime,,155.0,Dashboard,MoM2022w45Whodowespendtimewithacrossourlifetime/sheets/Dashboard,bc2db94c-3925-448f-95ac-32027a63c49d,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
68,True,True,False,True,False,True,True,False,10698983.0,775932.0,1667832688971.0,1667832800725.0,1667832688976.0,1667832801221.0,22728.0,MoM2019w07: What is Trump's Executive Time?,ff44bd34-04e3-4a53-a64f-eaedba23073b,,1.1,MoM2019w07: What is Trump's Executive Time?,MoM2019w07WhatisTrumpsExecutiveTime,,113.0,Dashboard,MoM2019w07WhatisTrumpsExecutiveTime/sheets/Dashboard,7e66a29b-ba55-45a3-abb4-2734580250f0,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
69,True,True,False,True,False,True,True,False,10620091.0,775932.0,1666884130986.0,1667027950043.0,1666884130990.0,1667027950477.0,11486.0,MoM2022w43: Share of All MLB Pitch,d6ec49bc-85e8-457d-97d3-0ac59ee147de,,1.6,MoM2022w43: Share of All MLB Pitch,MoM2022w43ShareofAllMLBPitch,,106.0,Dashboard,MoM2022w43ShareofAllMLBPitch/sheets/Dashboard,5f33a7f8-b88b-40cb-b330-656d9a90968b,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
70,True,True,False,True,False,True,True,False,10518119.0,775932.0,1665672268619.0,1665672268619.0,1665672268624.0,1671977877293.0,623554.0,"MoM2022w41: Gender Gap in Human Development Index in the World
Data source: https://hdr.undp.org/data-center/documentation-and-downloads",a0222966-270b-4d7a-9680-c1956b7a7aec,,1.0,MoM2022w41: Gender Gap in Human Development Index in the World,MoM2022w41GenderGapinHumanDevelopmentIndexintheWorld,,154.0,Dashboard,MoM2022w41GenderGapinHumanDevelopmentIndexintheWorld/sheets/Dashboard,74d39c52-2ed3-4866-b57d-9e9f0e6d1ec4,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
71,True,True,False,True,False,True,True,False,10499523.0,775932.0,1665496599358.0,1668489900549.0,1665496599363.0,1671973193725.0,116937.0,神戸港の外貿取扱トン数,335df3c2-7e28-464d-b2ec-74263b3ca2dd,,1.3,神戸港の外貿取扱トン数,_16654965993590,,136.0,神戸港の外貿取扱トン数,_16654965993590/sheets/sheet0,40b6cafb-5ae1-42bb-8544-e924e4229f34,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
72,True,True,False,True,False,True,True,False,10435826.0,775932.0,1664720434452.0,1664763980528.0,1664720434457.0,1729223672957.0,206081.0,"#オープンデータ祭り

Data source:
https://data.nasa.gov/Space-Science/Near-Earth-Comets-Orbital-Elements/b67r-rgxc
https://ssd.jpl.nasa.gov/planets/approx_pos.html
https://www.nao.ac.jp/astro/basic/major-meteor-shower.html
",72e98ef6-0d5b-4900-8a8b-a5c509224f36,https://qiita.com/unbosoms/items/0ce4a68241b91a7f4d2d,1.1,流れ星の通り道,MeteoShower,,692.0,MeteoShower,MeteoShower/sheets/MeteoShower,81cea8e3-a66a-4f74-aba2-d4d5108ba6ac,yuta1985,Yuta Sakai,https://qiita.com/unbosoms/items/0ce4a68241b91a7f4d2d,12.0,[],,,2025/10/13 10:59:26
73,True,True,False,True,False,True,True,False,10391613.0,775932.0,1664200179765.0,1664200285103.0,1664200179770.0,1671947746424.0,52103.0,"WoW2022week38: Can you create a Waterfall Pipeline using Salesforce Data?
#WOW2022",d7e4f7ba-92bb-458f-890c-3c08a219514f,,1.1,WoW2022week38: Can you create a Waterfall Pipeline using Salesforce Data?,WoW2022week38CanyoucreateaWaterfallPipelineusingSalesforceData,,71.0,Dashboard,WoW2022week38CanyoucreateaWaterfallPipelineusingSalesforceData/sheets/Dashboard,4272f9ac-876a-41a7-9a8d-90e9d7c675e3,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Lorna Brown', 'authorProfileName': 'lorna.eden', 'attributionUrl': 'https://public.tableau.com/app/profile/lorna.eden/viz/WOW2022W38/WOW2022W38', 'workbookName': '#WOW2022 W38', 'workbookRepoUrl': 'WOW2022W38', 'workbookViewName': 'WOW2022W38'}]",,,2025/10/13 10:59:26
74,True,True,False,True,False,True,True,False,10277390.0,775932.0,1662796511240.0,1662796511240.0,1662796511243.0,1671918865379.0,357894.0,WoW2022week35: Conditional Tablea Formatting with Dynamic Headers,50281887-c377-49f3-89b7-fd6bfda2e020,,1.0,WoW2022week35: Conditional Tablea Formatting with Dynamic Headers,WoW2022week35ConditionalTableaFormattingwithDynamicHeaders,,69.0,Dashboard,WoW2022week35ConditionalTableaFormattingwithDynamicHeaders/sheets/Dashboard,752a0a11-6a65-4070-bda2-922b7826a8c0,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Valerija Kirjackaja', 'authorProfileName': 'valerija.kirjackaja', 'attributionUrl': 'https://public.tableau.com/app/profile/valerija.kirjackaja/viz/WOW2022W/MetricsTable', 'workbookName': '#WOW2022 W35', 'workbookRepoUrl': 'WOW2022W', 'workbookViewName': 'MetricsTable'}]",,,2025/10/13 10:59:26
75,True,True,False,True,False,True,True,False,10277001.0,775932.0,1662791662425.0,1662791780898.0,1662791662429.0,1671918805397.0,9922.0,WoW2022week36: Let's build a marrimeko Chart,94294124-5891-4f57-8a9a-51d35f4d7f02,,1.1,WoW2022week36: Let's build a Marimekko Chart,WoW2022week36LetsbuildamarrimekoChart,,64.0,Dashboard,WoW2022week36LetsbuildamarrimekoChart/sheets/Dashboard,e3ea93d1-649f-4542-8293-3dfa2d1c83f8,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Emma Whyte', 'authorProfileName': 'emmawhyte', 'attributionUrl': 'https://public.tableau.com/app/profile/emmawhyte/viz/WorkoutWednesdayWeek8/MarimekkoMakeover', 'workbookName': 'WorkoutWednesday Week 8', 'workbookRepoUrl': 'WorkoutWednesdayWeek8', 'workbookViewName': 'MarimekkoMakeover'}]",,,2025/10/13 10:59:26
76,True,True,False,True,False,True,True,False,10266577.0,775932.0,1662647659455.0,1662648316992.0,1662647659463.0,1671916758680.0,93550.0,MoM2022w36: Median Age of Women at First Marriage,8fdfad86-689a-44d9-bd3c-166c698d8af1,,1.3,MoM2022w36: Median Age of Women at First Marriage,MoM2022w36MedianAgeofWomenatFirstMarriage,,254.0,MoM2022w36,MoM2022w36MedianAgeofWomenatFirstMarriage/sheets/MoM2022w36,c90904c2-3407-4912-b0b1-db5ab8280bde,yuta1985,Yuta Sakai,,7.0,[],,,2025/10/13 10:59:26
77,True,True,False,True,False,True,True,False,10244726.0,775932.0,1662391594873.0,1671684565483.0,1662391594876.0,1671912372046.0,205391.0,MoM2022w35: Military Budgets in the World,df77e294-64f9-4a33-8ddc-191a2a4f625a,,1.2,MoM2022w35: Military Budgets in the World,MoM2022w35MilitaryBudgetsintheWorld,,315.0,Dashboard,MoM2022w35MilitaryBudgetsintheWorld/sheets/Dashboard,51c26459-0f13-4a40-9725-5d21b58fd960,yuta1985,Yuta Sakai,,3.0,[],,,2025/10/13 10:59:26
78,True,True,False,True,False,True,True,False,10244647.0,775932.0,1662390682261.0,1662392447397.0,1662390682267.0,1671912353081.0,22546.0,梅雨入りの時期と梅雨の長さの関係(確定値版),f1051ac4-32e4-4efb-8c46-267d33817f79,,1.1,梅雨入りの時期と梅雨の長さの関係(確定値版),_16623906822630,,89.0,梅雨Viz,_16623906822630/sheets/Viz,22b5fde1-36dd-4e1e-a23c-2db08bcf0002,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
79,True,False,False,True,False,True,True,False,10157535.0,775932.0,1661171813082.0,1661171813082.0,1661171813087.0,1671888529866.0,354672.0,WoW2022week33: Can you compare the latest month to the prior X months average?,342c384a-0b05-4211-bce1-73323407af0a,,1.0,WoW2022week33: Can you compare the latest month to the prior X months average?,WoW2022week33CanyoucomparethelatestmonthtothepriorXmonthsaverage,,66.0,Dashbaord,WoW2022week33CanyoucomparethelatestmonthtothepriorXmonthsaverage/sheets/Dashbaord,a9861151-1edd-418f-9c4d-3bf35dc7deb4,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Lorna Brown', 'authorProfileName': 'lorna.eden', 'attributionUrl': 'https://public.tableau.com/app/profile/lorna.eden/viz/WOW2022W33/WOW2022W33', 'workbookName': '#WOW2022 W33', 'workbookRepoUrl': 'WOW2022W33', 'workbookViewName': 'WOW2022W33'}]",,,2025/10/13 10:59:26
80,True,True,False,True,False,True,True,False,10136624.0,775932.0,1660830191396.0,1660834488795.0,1660830191400.0,1671883582858.0,848333.0,MoM2018w45: US Poupulation Projections Dashbaord,e3b35ea5-e266-43b8-9196-d47b0bb8272e,,1.7,MoM2018w45: US Poupulation Projections,MoM2018w45USPoupulationProjectionsDashbaord,,85.0,Dashboard,MoM2018w45USPoupulationProjectionsDashbaord/sheets/Dashboard,b2d8ad20-6e3c-4090-ad31-baeacf91a85d,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Takafumi Shukuya', 'authorProfileName': 'takafumi.shukuya', 'attributionUrl': 'https://public.tableau.com/app/profile/takafumi.shukuya/viz/MoM2018W45USPOPULATIONPROJECTIONS/MoM2018_W45', 'workbookName': 'MoM2018 W45 | US POPULATION PROJECTIONS', 'workbookRepoUrl': 'MoM2018W45USPOPULATIONPROJECTIONS', 'workbookViewName': 'MoM2018_W45'}]",,,2025/10/13 10:59:26
81,True,True,False,True,False,True,True,False,10115971.0,775932.0,1660525251966.0,1660525251966.0,1660525251970.0,1671879129931.0,9562.0,WoW2022week32: Can you build a dumbbell chart?,39e5e52c-4706-4ee5-8a9c-50325272aff9,,1.0,WoW2022week32: Can you build a dumbbell chart?,WoW2022week32Canyoubuildadumbbellchart,,75.0,Dashboard,WoW2022week32Canyoubuildadumbbellchart/sheets/Dashboard,11f09736-3604-4d62-97e1-1a29f15cb11c,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Kyle Yetter', 'authorProfileName': 'kyle.yetter', 'attributionUrl': 'https://public.tableau.com/app/profile/kyle.yetter/viz/WOW2022Week32Canyoubuildadumbbellchart/WOW2022Week32Canyoubuildadumbbellchart', 'workbookName': '#WOW2022 Week 32: Can you build a dumbbell chart?', 'workbookRepoUrl': 'WOW2022Week32Canyoubuildadumbbellchart', 'workbookViewName': 'WOW2022Week32Canyoubuildadumbbellchart'}]",,,2025/10/13 10:59:26
82,True,True,False,True,False,True,True,False,10115840.0,775932.0,1660521918464.0,1660522343772.0,1660521918468.0,1671879104917.0,26532.0,"The Title of Power Rangers
#和Viz",1462c779-fabb-48aa-bbb5-88a684b222ad,,1.2,スーパー戦隊シリーズのタイトル変遷,TheTitleofPowerRangers,,330.0,PowerRangers,TheTitleofPowerRangers/sheets/PowerRangers,606d324d-655a-400a-b1b4-99e673ce2825,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
83,True,True,False,True,False,True,True,False,10079034.0,775932.0,1659964283956.0,1659966481716.0,1659964283960.0,1671865685304.0,356185.0,WoW2022week31: Let's build a KPI Dashboard,627b71e4-11e0-4eed-9989-5ff45ed72ce4,,1.2,WoW2022week31: Let's build a KPI dashboard,WoW2022week31LetsbuildaKPIDashboard,,147.0,Dashboard,WoW2022week31LetsbuildaKPIDashboard/sheets/Dashboard,120e89fc-545d-4525-acd2-9736f2b6b9f3,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Sean Miller - @HipsterVizNinja', 'authorProfileName': 'hipstervizninja', 'attributionUrl': 'https://public.tableau.com/app/profile/kcmillersean/viz/DynamicKPIDashboard_16594669140180/Dashboard1', 'workbookName': 'Dynamic KPI Dashboard', 'workbookRepoUrl': 'DynamicKPIDashboard_16594669140180', 'workbookViewName': 'Dashboard1'}]",,,2025/10/13 10:59:26
84,True,True,False,True,False,True,True,False,10018605.0,775932.0,1659019838738.0,1659019906243.0,1659019838742.0,1671848203700.0,11570.0,MoM2018w48: Comparing the Cost of a Night Out,3f8ff4cc-687e-4e07-b28e-09c2aaad3cdc,,1.1,MoM2018w48: Comparing the Cost of a Night Out,MoM2018w48ComparingtheCostofaNightOut,,100.0,Dashboard,MoM2018w48ComparingtheCostofaNightOut/sheets/Dashboard,524a1084-9783-4206-bc0a-8774c6ea8f19,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
85,True,True,False,True,False,True,True,False,10007630.0,775932.0,1658881143787.0,1658881224809.0,1658881143793.0,1671846027350.0,35606.0,WoW2022week30: Dynamic Dates to Visualize a Teams's Work Hours,edef3393-a703-401b-aef5-ecd84941489d,,1.1,WoW2022week30: Dynamic Dates in a Heatmap,WoW2022week30DynamicDatestoVisualizeaTeamssWorkHours,,102.0,Dashboard,WoW2022week30DynamicDatestoVisualizeaTeamssWorkHours/sheets/Dashboard,499cab02-be0a-4a20-bbdf-06e578019d33,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Erica Hughes', 'authorProfileName': 'erica.hughes', 'attributionUrl': 'https://public.tableau.com/app/profile/erica.hughes/viz/WOW2022W30/Dashboard1', 'workbookName': '#WOW2022 W30', 'workbookRepoUrl': 'WOW2022W30', 'workbookViewName': 'Dashboard1'}]",,,2025/10/13 10:59:26
